brand_name,Price,discount,Reviews,image_url,Reviews_rating,Reviews_count
Jdl Amplificateur De Puissance Sonore Bluetooth+ Une Clé Usb 32 Go,26100.0,5%,3 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/47/489052/1.jpg?7392,3.0,1.0
Kioxia Carte Mémoire 32 Gb + 1 Clé USB Kioxia 32Gb Avec 1 Mois De Gara...,6350.0,5%,1 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/98/537602/1.jpg?1363,1.0,1.0
Chargeur Universel Type-C 65W - Noir,13500.0,5%,4 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/56/077992/1.jpg?6385,4.0,2.0
Logitech Souris Sans Fil Logitech M185 - Noir Bleu,9600.0,5%,5 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/419082/1.jpg?3583,5.0,1.0
Hp Dualcore - 256 Ssd / 4 Gb - Windows 11 Pre - Sacoche Offert - Garan...,199900.0,5%,3.6 out of 5(32),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/82/384991/1.jpg?3256,3.6,32.0
Souris Sans Fil Rechargeable,6080.0,5%,5 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/73/187403/1.jpg?9246,5.0,1.0
DELL Chargeur DELL 19.5V 2.31A (45*30) Petit Bout - Noir,9450.0,5%,4.5 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/15/961051/1.jpg?6285,4.5,2.0
Vimax Carte Mémoire TF Micro SD 8GB,3150.0,5%,5 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/31/313642/1.jpg?9005,5.0,1.0
Clé USB 64Go Haute Vitesse - King Usb,3900.0,5%,3 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/53/072892/1.jpg?5279,3.0,1.0
Clavier Et Souris Sans Fil AZERTY -Noir,10800.0,5%,3 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/87/839992/1.jpg?2357,3.0,2.0
Hp Chargeur HP Gros Bout - 18.5V 3.5A - Noir,9900.0,5%,3.4 out of 5(5),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/89/756741/1.jpg?7245,3.4,5.0
Gn Boîtier De Disque Dur Externe Portable SATA USB 3.0 Pour Ordinateur...,3600.0,5%,4 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/16/354603/1.jpg?0612,4.0,1.0
Disque KingSsd SSD 512GB Haute-Vitesse,26900.0,5%,5 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/47/883652/1.jpg?8917,5.0,2.0
Gm Support Pc Portable Avec Refroidisseur Rotative 360 Degrés,15000.0,5%,4.5 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/32/753992/1.jpg?6284,4.5,2.0
Hp Cartouche D'encre HP 653 Couleur,10400.0,5%,4.5 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/52/272002/1.jpg?6767,4.5,2.0
Cable VGA - Male-Male - 1.5 Mètres - Noir,1800.0,5%,4 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/00/231791/1.jpg?4594,4.0,2.0
Hp Cartouche D'encre - HP 912 - Magenta,14850.0,5%,5 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/45/201202/1.jpg?6466,5.0,1.0
"Batterie Ordinateur Portable - Acer Aspire V5-431 , V5-471 , V5-531 , ...",22500.0,5%,3 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/97/720103/1.jpg?8306,3.0,1.0
DELL CHARGEUR 19.5V 2.31a (4530) Petit-Bout + CABLE,8550.0,5%,5 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/21/798992/1.jpg?7947,5.0,1.0
Batterie Toshiba Satellite 5109 C50 C50D C50t C55 C55D C55Dt C55t PA51...,22500.0,5%,5 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/22/445791/1.jpg?0723,5.0,1.0
TP-Link Clé Bluetooth 5.0 USB - OR - UB500 - TP-Link,9900.0,5%,4.6 out of 5(10),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/47/602262/1.jpg?6718,4.6,10.0
Antenne Tnt Kenesonic Uhf 20-E - Argent,10900.0,5%,3.5 out of 5(38),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/67/681862/1.jpg?4952,3.5,38.0
Cable Réseaux Pré Sertie FTP CAT 6 - 0.5 M - 50CM,1300.0,5%,5 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/596362/1.jpg?8509,5.0,1.0
Recharge D'Encre Noir Laser-Compat-1Kg,7500.0,5%,5 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/01/850972/1.jpg?4847,5.0,1.0
Autocollant Clavier FRANCAIS (AZERTY) - Noir,2880.0,5%,4.5 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/45/170442/1.jpg?0894,4.5,2.0
"Hp DUAL CORE - WINDOWS 11 - GRIS - 15.6"" - 256 Go - 4 Go RAM - GRIS - ...",194990.0,5%,3.5 out of 5(12),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/81/933302/1.jpg?3256,3.5,12.0
Vimax Carte Mémoire TF Micro SD 64GB,6300.0,5%,4.5 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/41/313642/1.jpg?8397,4.5,2.0
Canon Scanner Canon CanoScan LiDE 300,48100.0,5%,4.3 out of 5(8),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/18/199392/1.jpg?3698,4.3,8.0
TOPLINK Câble USB Imprimante 5M Avec 1 Filtre IPTEC - Noir,5500.0,5%,5 out of 5(3),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/58/524441/1.jpg?5404,5.0,3.0
CeaMere SSD 512Gb M2 Nvme Haute Vitesse,32500.0,5%,5 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/18/088872/1.jpg?3153,5.0,1.0
Samsung CHARGEUR ORDINATEUR PORTABLE + CABLE D'ALIMENTATION,7500.0,5%,3.8 out of 5(4),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/80/248692/1.jpg?3926,3.8,4.0
Ahuja Microphone Collier HBM-60CC - 3.5mm - Noir,14725.0,5%,2.5 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/00/404641/1.jpg?2068,2.5,2.0
"Baseus – Support Réglable Antidérapant Pour Ordinateur Portable, En Al...",28000.0,5%,4.4 out of 5(18),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/940912/1.jpg?3060,4.4,18.0
TP-Link Clé Wifi TP-LINK - TL-WN823N - 300 Mbps Noir,7000.0,5%,4.5 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/48/091051/1.jpg?1086,4.5,2.0
Hp Cartouche D'encre - HP 912 - Cyan,14850.0,5%,5 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/201202/1.jpg?6466,5.0,2.0
Hp BATTERIE RI04 HSTNN-PB6Q Q94C Probook 450 G4 455 G4 470 G4,21510.0,5%,5 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/67/100541/1.jpg?7283,5.0,1.0
Hp Cartouche D'encre - HP 912 - Yellow,14850.0,5%,5 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/55/201202/1.jpg?6466,5.0,1.0
Clé USB 16Go Haute Vitesse - King Usb,2700.0,5%,3 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/99/962892/1.jpg?5265,3.0,1.0
Transcend Disque Dur Externe Transcend 2to - Anti-choc - Noir/Violet,59500.0,5%,3.3 out of 5(3),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/67/26433/1.jpg?7008,3.3,3.0
Cable Adaptateur Disque Dur Vers USB 3.0,4700.0,5%,4.5 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/63/733082/1.jpg?9546,4.5,2.0
Hp 912 Noir Cartouche D'encre Noire Authentique,17000.0,5%,5 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/81/323302/1.jpg?6025,5.0,2.0
Câble D'Alimentation - 1 M - Noir,2850.0,5%,4 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/51/558831/1.jpg?6217,4.0,1.0
Canon Cartouche D'encre Canon GI-490 Yellow Bottle - 7000 Pages,7800.0,5%,2.5 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/39/563741/1.jpg?7926,2.5,2.0
Disque Dur SSD KingSsd 256GB,16900.0,5%,4 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/33/683872/1.jpg?0246,4.0,2.0
TP-Link Switch TP-Link 24 Ports - TL-SF1024D - 10/100 Mbps,32250.0,5%,5 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/36/970972/1.jpg?5105,5.0,2.0
Hp Cartouche De Toner Laser HP 117A - W2070A - 1000 Pages - Black,47500.0,5%,4.7 out of 5(3),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/96/065251/1.jpg?6726,4.7,3.0
Chargeur MacBook Pro MageSafe 1 - 85W - Blanc,27000.0,5%,4.8 out of 5(4),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/173151/1.jpg?9464,4.8,4.0
Câble Réseau FTP – 5Mètres – Cat 5E – Blindé Et Serti – Gris,1440.0,5%,5 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/799603/1.jpg?2061,5.0,1.0
"Asus Chargeur Pour PC Asus (Petit Bout) 19V, 1,75A - Noir",13500.0,5%,5 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/56/312182/1.jpg?9484,5.0,1.0
SEAGATE Disque Dur Pour Ordinateur Portable - 1 To,31500.0,5%,4.3 out of 5(3),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/23/341142/1.jpg?7428,4.3,3.0
Mini Clavier Filaire USB,9500.0,5%,2.5 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/32/993872/1.jpg?4873,2.5,2.0
Hp Casque Avec Micro USB Call Center - Noir,18000.0,5%,4 out of 5(8),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/52/779072/1.jpg?7530,4.0,8.0
Cable VGA 1.5 Mètres,3900.0,5%,5 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/66/773972/1.jpg?2991,5.0,2.0
Clavier Ultra Fin Sans Fil + Souris Combinée 2.4G Silencieux Pour Ordi...,10350.0,5%,4 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/76/890492/1.jpg?4666,4.0,2.0
Adaptateur USB - Clé Bluetooth 4.0 - Noir,9500.0,5%,4.3 out of 5(12),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/19/245831/1.jpg?5208,4.3,12.0
Batterie Ordinateur Portable Compatible Lenovo Ideapad G430 G450 - Noi...,22500.0,5%,5 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/54/954342/1.jpg?3757,5.0,1.0
Mini Ventilateur - Portable - Rechargeable USB - Pliable,8500.0,5%,3.6 out of 5(24),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/88/735402/1.jpg?9812,3.6,24.0
"Hp Chargeur HP Gros-Bout 19V 4,74A (74.50) - Noir",10350.0,5%,4 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/00/717741/1.jpg?6041,4.0,1.0
"Clavier AZERTY Pour Ordinateur Portable HP 450 ( G1, G2 )",11700.0,5%,4 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/49/391103/1.jpg?9066,4.0,2.0
Lenovo Chargeur Lenovo Type-C 65 Watt - Noir,27810.0,5%,4.5 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/878422/1.jpg?2400,4.5,2.0
Hp CHARGEUR 19.5V 2.31a (4530) Bout-Bleu + Cable,9900.0,5%,3 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/02/077992/1.jpg?3625,3.0,1.0
Clavier AZERTY Pour Ordinateur Portable LENOVO Ideapad 100-15IBD,11250.0,5%,4 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/46/491103/1.jpg?7645,4.0,1.0
Chargeur MacBook Pro MageSafe 2 - 85W-T - Blanc,27000.0,5%,4.4 out of 5(8),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/50/771251/1.jpg?8963,4.4,8.0
Humidificateur Mini Ventilateur Portable,10800.0,5%,5 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/67/204151/1.jpg?1770,5.0,1.0
Disque SSD KinSsd 256GB SATA 3,17500.0,5%,4 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/03/683872/1.jpg?0248,4.0,1.0
Antenne Tnt Kenesonic Uhf 20-E - Argent,7125.0,5%,3.3 out of 5(6),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/76/666891/1.jpg?0207,3.3,6.0
Cable VGA Male Vers Male 10m- BLANC,9000.0,5%,5 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/86/639992/1.jpg?4283,5.0,1.0
Toshiba Boitier Pour Disque Dur Externe Toshiba - Noir,16500.0,5%,4.2 out of 5(24),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/704302/1.jpg?7003,4.2,24.0
Chargeur Adaptateur Pc Lenovo Petit Bout,13000.0,5%,4 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/03/937762/1.jpg?3168,4.0,1.0
Lot De 50 Connecteurs Réseau RJ11 - Transparent,4750.0,5%,4 out of 5(5),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/29/992752/1.jpg?3450,4.0,5.0
Mini Clavier AZERTY Sans Fil + Souris Optique -noir,9000.0,5%,3.8 out of 5(47),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/18/162051/1.jpg?6245,3.8,47.0
Kingston Clé USB DataTraveler USB 3.2 DTX/32GB- Noir,5670.0,5%,5 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/16/07189/1.jpg?3335,5.0,2.0
Hp Cartouche De Toner Laser HP 216A - W2412A - 850 Pages - Yellow,46000.0,5%,4 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/66/065251/1.jpg?6727,4.0,1.0
Adaptateur HDMI Femelle Vers HDMI Femelle (2 Pièces) - Noir,4655.0,5%,3.7 out of 5(3),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/10/317641/1.jpg?0150,3.7,3.0
TOPLINK Toner Compatible 30A - CF230A - Noir 1600 Page,8400.0,5%,4 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/98/660103/1.jpg?5845,4.0,1.0
Perceuse-visseuse Sans Fil à Deux Vitesses 12V - Visseuse électrique,32110.0,5%,5 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/94/425903/1.jpg?8281,5.0,1.0
Batterie Ordinateur Portable Compatible Samsung NC10 NC20 ND10 N110 N1...,21510.0,5%,3 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/85/874562/1.jpg?0465,3.0,2.0
Batterie PC Compatible DELL M5Y1K Inspirons 5558 3458 3558 3551 5558 3...,31500.0,5%,3 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/82/250832/1.jpg?4340,3.0,1.0
Hp Chargeur HP Compaq 18.5V 3.5a (4817) - Noir,9450.0,5%,5 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/06/386642/1.jpg?8648,5.0,2.0
Chargeur Macbook Pro 87W / Type-C,38700.0,5%,4.3 out of 5(3),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/30/894991/1.jpg?8963,4.3,3.0
KingSsd SSD Disque 256GB,17900.0,5%,5 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/81/683872/1.jpg?0195,5.0,2.0
Batterie Ordinateur Portable JC03/JC04 Pour HP 240-G6 / 250-G6 / 255-G...,22500.0,5%,3.3 out of 5(3),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/80/383352/1.jpg?2767,3.3,3.0
DELL Chargeur Ordinateur Dell Type C - 65 Watt,27000.0,5%,4.8 out of 5(4),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/10/166012/1.jpg?8572,4.8,4.0
Lot De 100 Manchons RJ-45 Blanc,3500.0,5%,4.3 out of 5(7),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/07/602262/1.jpg?6730,4.3,7.0
TP-Link Switch De Bureau TP-LINK 5 Ports Gigabit TL-SG1005D,14000.0,5%,3 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/357991/1.jpg?0604,3.0,2.0
"Adapter TYPE C 11 IN 1 – Type-C Vers VGA, USB3.0 , HDMI Et RJ45-USB C",20000.0,5%,5 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/70/124103/1.jpg?8769,5.0,2.0
Hp Chargeur HP Gros-Bout 19V 4.74a (7450) 90W - Noir,9900.0,5%,4.5 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/57/386642/1.jpg?8646,4.5,2.0
Imation Clé USB 32GB - Noir,4680.0,5%,3 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/81/313642/1.jpg?9004,3.0,2.0
Cartouche D'Encre Toner 59A - CF259A - 3000 Pages - Noir,31500.0,5%,3 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/88/868992/1.jpg?7327,3.0,1.0
"Pack Clavier,souris Et Tapis De Souris Gamer Clavier Touches",12825.0,5%,4 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/80/595562/1.jpg?0375,4.0,1.0
Chargeur MacBook Pro MageSafe.2 / 45W-T - Blanc,27000.0,5%,5 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/40/135012/1.jpg?3406,5.0,1.0
Acer Chargeur ACER 19V 2.15A (5517) + Câble - Noir,8550.0,5%,3.7 out of 5(3),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/336442/1.jpg?2479,3.7,3.0
Hp Cartouche D'encre 305 - Noir Et Couleur,21900.0,5%,3.8 out of 5(10),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/71/702441/1.jpg?4526,3.8,10.0
Asus Chargeur ASUS 19V 1.75A (X205) Mini-USB + Câble,15300.0,5%,5 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/33/391642/1.jpg?1356,5.0,1.0
Lenovo Chargeur LENO Type-C / 65Watt,22500.0,5%,4 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/99/990792/1.jpg?2127,4.0,1.0
Lenovo Leno Chargeur Ordinateur Leno 20V 4.5A 65W - USB Noir,9450.0,5%,5 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/13/860892/1.jpg?3205,5.0,1.0
Boitier SSD M2 Double Standard Nvme Ngff,13900.0,5%,5 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/36/608082/1.jpg?7476,5.0,1.0
Comfast ROUTEUR WIFI Comfast CF-WR616AC,20610.0,5%,5 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/07/898012/1.jpg?4450,5.0,1.0
Surface Chargeur Microsoft Surface Pro 4 / 15V 4.0A - Noir,33480.0,5%,5 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/25/878422/1.jpg?8405,5.0,1.0
Hp CHARGEUR 65W Type-C - Noir,35550.0,5%,5 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/70/077992/1.jpg?3265,5.0,1.0
"Câble HDMI - 1,5 Mètres - Noir/Rouge",2375.0,5%,3 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/13/457822/1.jpg?2859,3.0,1.0
Batterie PC Compatible LENOVO ThinkPad SL410 SL510 T510 T520 E40 E420 ...,22500.0,5%,3.5 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/33/107832/1.jpg?4206,3.5,2.0
TP-Link Clé Wifi - TP-LINK - Adaptateur USB Nano - Sans Fil - TL-WN725...,5500.0,5%,4.3 out of 5(10),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/687051/1.jpg?0767,4.3,10.0
Antenne Tnt Kenesonic Uhf 20-E - Argent,7125.0,5%,3.1 out of 5(7),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/75/357822/1.jpg?2883,3.1,7.0
Coupleur - HDMI Ver HDMI . Lot De 2pc,3060.0,5%,4.5 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/97/152662/1.jpg?0506,4.5,2.0
Hp Adaptateur USB 8 Ports + Clé Usb 16gb,6300.0,5%,3.8 out of 5(4),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/94/097011/1.jpg?0803,3.8,4.0
Disque SSD M2 CeaMere 512 Go NGFF,33500.0,5%,5 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/96/649082/1.jpg?3149,5.0,1.0
Toshiba Chargeur PC Compatible Toshiba 19V 3.42 A (5525)+ Câble De Cha...,9450.0,5%,4 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/82/143032/1.jpg?3706,4.0,1.0
Hp Cartouche 305 (3YM61AE) - Original,12350.0,5%,5 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/81/349992/1.jpg?9704,5.0,1.0
Pochette / Fourreau CD Zippée - 80 CD - Multicolore,3088.0,5%,4 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/49/504641/1.jpg?2425,4.0,2.0
Toner Compatible 05A - PTH-280A/505A,5100.0,5%,4.6 out of 5(5),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/846731/1.jpg?7084,4.6,5.0
Asus Chargeur Asu 19V 2.37A (40135) – Noir,12600.0,5%,4 out of 5(3),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/48/411792/1.jpg?4344,4.0,3.0
Toner Compatible 44A,8500.0,5%,4 out of 5(3),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/665002/1.jpg?5684,4.0,3.0
Câble D'imprimante USB - 3 Mètres Bleu,9500.0,5%,4 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/49/550821/1.jpg?0625,4.0,2.0
KingSsd Disque Ssd 512Gb Haute Vitesse,27000.0,5%,4.6 out of 5(5),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/90/852752/1.jpg?9146,4.6,5.0
Mini Ventilateur Solaire Et Pliant Rechargeable Automatique Très Puiss...,7838.0,5%,3 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/26/018103/1.jpg?7669,3.0,1.0
Tapis Souris Gel Avec Repose Poignet En Latex,2100.0,5%,4 out of 5(15),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/29/587282/1.jpg?3414,4.0,15.0
Lenovo Chargeur LENO 20v 2.25a 4.0 * 1.7 Petit Bout,12600.0,5%,5 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/56/850792/1.jpg?7671,5.0,1.0
NB Clé USB NB 64GB - Noir,6300.0,5%,4 out of 5(4),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/66/055541/1.jpg?9564,4.0,4.0
Hp Chargeur HP Type-C 65W + Cable - Noir,33480.0,5%,4 out of 5(3),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/93/878422/1.jpg?2403,4.0,3.0
Adaptateur DisplayPort (DP) Vers HDMI Câble Convertisseur Avec Audio -...,11968.0,5%,3 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/20/158992/1.jpg?8019,3.0,1.0
Câble VGA - 1.5 M + Adaptateur HDMI To VGA,13300.0,5%,5 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/61/791931/1.jpg?3149,5.0,1.0
TOPLINK Cartouche D'Encre - Toner Laserjet 44A (CF244A) - Noir,22500.0,5%,4 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/67/268852/1.jpg?2689,4.0,2.0
Binatone Régulateur De Tension Numérique - DVS-1000 – 1000VA -Noir / R...,18600.0,5%,4.4 out of 5(5),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/93/295831/1.jpg?1104,4.4,5.0
"Hp 10 Souris Filaire X500 Optique, USB, Noir",16731.0,5%,3 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/40/270152/1.jpg?6324,3.0,1.0
Toner Compatible 410A Noir,8400.0,5%,4 out of 5(5),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/42/417731/1.jpg?3284,4.0,5.0
CÂBLE D'ALIMENTATION ONDULEUR 1.5 M_NOIR,1800.0,5%,3.8 out of 5(5),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/27/578302/1.jpg?7606,3.8,5.0
